node_id,node_type,label
TXN_2204893,Transaction,"[REAL] TXN_2204893: 2,420.43 US Dollar via Credit Card"
TXN_2205664,Transaction,[REAL] TXN_2205664: 25.94 US Dollar via Cheque
TXN_2205665,Transaction,[REAL] TXN_2205665: 88.72 US Dollar via Credit Card
TXN_2206092,Transaction,[REAL] TXN_2206092: 291.02 Euro via Cheque
TXN_2206093,Transaction,[REAL] TXN_2206093: 50.15 Euro via Cash
TXN_2206215,Transaction,[REAL] TXN_2206215: 114.17 Euro via Cheque
TXN_2206216,Transaction,[REAL] TXN_2206216: 576.70 Euro via Credit Card
TXN_2207597,Transaction,[REAL] TXN_2207597: 67.01 UK Pound via Cheque
TXN_2207598,Transaction,[REAL] TXN_2207598: 135.28 UK Pound via Credit Card
TXN_2208024,Transaction,"[REAL] TXN_2208024: 4,534.43 Swiss Franc via ACH"
TXN_2208601,Transaction,"[REAL] TXN_2208601: 703,758.64 US Dollar via Cheque"
TXN_2208602,Transaction,"[REAL] TXN_2208602: 438,372.98 US Dollar via Cash"
TXN_2208603,Transaction,[REAL] TXN_2208603: 415.76 US Dollar via Cheque
TXN_2208604,Transaction,[REAL] TXN_2208604: 466.40 US Dollar via Cash
TXN_2208609,Transaction,[REAL] TXN_2208609: 659.79 US Dollar via Cheque
TXN_2208610,Transaction,"[REAL] TXN_2208610: 1,132.51 US Dollar via Credit Card"
TXN_2208611,Transaction,[REAL] TXN_2208611: 86.44 US Dollar via Cash
TXN_2208612,Transaction,[REAL] TXN_2208612: 204.76 US Dollar via ACH
TXN_2208998,Transaction,[REAL] TXN_2208998: 521.16 US Dollar via Cheque
TXN_2208999,Transaction,"[REAL] TXN_2208999: 2,593.74 US Dollar via Credit Card"
TXN_2209507,Transaction,"[REAL] TXN_2209507: 1,397.22 US Dollar via Cheque"
TXN_2209508,Transaction,[REAL] TXN_2209508: 400.04 US Dollar via Credit Card
TXN_2210367,Transaction,"[REAL] TXN_2210367: 2,397.69 Euro via Cheque"
TXN_2210368,Transaction,"[REAL] TXN_2210368: 3,515.91 Euro via Credit Card"
TXN_2211427,Transaction,"[REAL] TXN_2211427: 39,265.17 Rupee via Cheque"
TXN_2211428,Transaction,"[REAL] TXN_2211428: 18,423.77 Rupee via Credit Card"
TXN_2212484,Transaction,"[REAL] TXN_2212484: 1,059.84 Saudi Riyal via Cheque"
TXN_2212485,Transaction,[REAL] TXN_2212485: 617.37 Saudi Riyal via Credit Card
TXN_2212695,Transaction,"[REAL] TXN_2212695: 6,037.20 US Dollar via Cheque"
TXN_2212696,Transaction,"[REAL] TXN_2212696: 3,437.22 US Dollar via Credit Card"
TXN_2213945,Transaction,[REAL] TXN_2213945: 44.33 US Dollar via Cheque
TXN_2213946,Transaction,[REAL] TXN_2213946: 251.87 US Dollar via Cash
TXN_2214126,Transaction,"[REAL] TXN_2214126: 2,077.45 US Dollar via ACH"
TXN_2214127,Transaction,"[REAL] TXN_2214127: 1,772.89 Euro via Cheque"
TXN_2214214,Transaction,[REAL] TXN_2214214: 123.50 Euro via Cheque
TXN_2214216,Transaction,[REAL] TXN_2214216: 387.93 Euro via Credit Card
TXN_2214218,Transaction,[REAL] TXN_2214218: 426.93 Euro via Cash
TXN_2214220,Transaction,[REAL] TXN_2214220: 46.46 Euro via Wire
TXN_2214951,Transaction,"[REAL] TXN_2214951: 1,432.67 Euro via Cheque"
TXN_2214952,Transaction,"[REAL] TXN_2214952: 2,197.18 Euro via Credit Card"
TXN_2215513,Transaction,"[REAL] TXN_2215513: 547,789.16 Rupee via Cheque"
TXN_2215514,Transaction,"[REAL] TXN_2215514: 61,835.06 Rupee via Credit Card"
TXN_2216803,Transaction,[REAL] TXN_2216803: 652.63 US Dollar via Cheque
TXN_2216804,Transaction,[REAL] TXN_2216804: 986.72 US Dollar via Credit Card
TXN_2216807,Transaction,[REAL] TXN_2216807: 354.56 US Dollar via Cheque
TXN_2216808,Transaction,[REAL] TXN_2216808: 426.30 US Dollar via Credit Card
TXN_2217587,Transaction,[REAL] TXN_2217587: 187.89 US Dollar via Cheque
TXN_2217588,Transaction,[REAL] TXN_2217588: 789.94 US Dollar via Credit Card
TXN_2218026,Transaction,"[REAL] TXN_2218026: 2,672.93 US Dollar via Cheque"
TXN_2218027,Transaction,"[REAL] TXN_2218027: 5,022.27 US Dollar via Credit Card"
TXN_2218308,Transaction,[REAL] TXN_2218308: 33.81 Euro via Cheque
TXN_2218309,Transaction,[REAL] TXN_2218309: 4.15 Euro via Credit Card
TXN_2218676,Transaction,[REAL] TXN_2218676: 80.38 Euro via Cheque
TXN_2218677,Transaction,[REAL] TXN_2218677: 425.94 Euro via Credit Card
TXN_2218678,Transaction,[REAL] TXN_2218678: 102.67 Euro via Wire
TXN_2218952,Transaction,[REAL] TXN_2218952: 175.97 Euro via Cheque
TXN_2220718,Transaction,"[REAL] TXN_2220718: 1,942.11 US Dollar via Cheque"
TXN_2220719,Transaction,"[REAL] TXN_2220719: 3,687.07 US Dollar via Credit Card"
TXN_2220744,Transaction,[REAL] TXN_2220744: 587.15 US Dollar via Cheque
TXN_2220745,Transaction,[REAL] TXN_2220745: 117.53 US Dollar via Credit Card
TXN_2220819,Transaction,[REAL] TXN_2220819: 211.54 US Dollar via Cheque
TXN_2220820,Transaction,[REAL] TXN_2220820: 172.11 US Dollar via Credit Card
TXN_2221031,Transaction,"[REAL] TXN_2221031: 656,754.47 US Dollar via Cheque"
TXN_2221032,Transaction,"[REAL] TXN_2221032: 487,133.18 US Dollar via ACH"
TXN_2223753,Transaction,[REAL] TXN_2223753: 83.51 UK Pound via ACH
TXN_2223780,Transaction,[REAL] TXN_2223780: 937.30 UK Pound via Cheque
TXN_2223781,Transaction,[REAL] TXN_2223781: 18.61 UK Pound via Cash
TXN_2223782,Transaction,[REAL] TXN_2223782: 16.58 UK Pound via Wire
TXN_2224545,Transaction,"[REAL] TXN_2224545: 9,362.20 Shekel via Cheque"
TXN_2224546,Transaction,"[REAL] TXN_2224546: 16,106.71 Shekel via Credit Card"
TXN_2224820,Transaction,[REAL] TXN_2224820: 196.42 US Dollar via Cheque
TXN_2224828,Transaction,"[REAL] TXN_2224828: 1,710.01 US Dollar via Cheque"
TXN_2224829,Transaction,"[REAL] TXN_2224829: 1,140.87 US Dollar via Cash"
TXN_2224831,Transaction,"[REAL] TXN_2224831: 9,902.72 US Dollar via Cheque"
TXN_2224832,Transaction,"[REAL] TXN_2224832: 9,378.49 US Dollar via Credit Card"
TXN_2225022,Transaction,[REAL] TXN_2225022: 283.08 US Dollar via Cheque
TXN_2225023,Transaction,[REAL] TXN_2225023: 437.17 US Dollar via Credit Card
TXN_2226022,Transaction,"[REAL] TXN_2226022: 3,523.29 US Dollar via Cheque"
TXN_2226023,Transaction,"[REAL] TXN_2226023: 2,468.48 US Dollar via Credit Card"
TXN_2226024,Transaction,[REAL] TXN_2226024: 415.81 US Dollar via Cash
TXN_2226425,Transaction,"[REAL] TXN_2226425: 5,183.46 Euro via ACH"
TXN_2226668,Transaction,[REAL] TXN_2226668: 787.07 Euro via Cheque
TXN_2226669,Transaction,"[REAL] TXN_2226669: 2,207.85 Euro via Credit Card"
TXN_2226943,Transaction,[REAL] TXN_2226943: 62.92 Euro via Cheque
TXN_2226944,Transaction,[REAL] TXN_2226944: 97.76 Euro via Credit Card
TXN_2227161,Transaction,"[REAL] TXN_2227161: 11,204.91 Euro via Cheque"
TXN_2227760,Transaction,"[REAL] TXN_2227760: 176,480.89 Ruble via Cheque"
TXN_2227761,Transaction,"[REAL] TXN_2227761: 128,289.07 Ruble via Credit Card"
TXN_2228203,Transaction,[REAL] TXN_2228203: 841.43 Brazil Real via Cheque
TXN_2228211,Transaction,[REAL] TXN_2228211: 158.64 Brazil Real via Cheque
TXN_2228212,Transaction,[REAL] TXN_2228212: 585.08 Brazil Real via Credit Card
TXN_2228213,Transaction,[REAL] TXN_2228213: 328.25 Brazil Real via Wire
TXN_2228774,Transaction,"[REAL] TXN_2228774: 7,514.72 US Dollar via Cheque"
TXN_2228775,Transaction,"[REAL] TXN_2228775: 1,967.61 US Dollar via Credit Card"
TXN_2228776,Transaction,[REAL] TXN_2228776: 196.98 US Dollar via Cheque
TXN_2228777,Transaction,[REAL] TXN_2228777: 6.87 US Dollar via Cash
TXN_2228778,Transaction,[REAL] TXN_2228778: 477.22 US Dollar via Cheque
TXN_2228779,Transaction,[REAL] TXN_2228779: 19.24 US Dollar via Cash
TXN_2228996,Transaction,[REAL] TXN_2228996: 64.98 US Dollar via Cheque
TXN_2228997,Transaction,[REAL] TXN_2228997: 293.39 US Dollar via Credit Card
TXN_2229138,Transaction,[REAL] TXN_2229138: 977.80 US Dollar via Cheque
TXN_2229139,Transaction,[REAL] TXN_2229139: 583.26 US Dollar via Credit Card
TXN_2229276,Transaction,"[REAL] TXN_2229276: 1,354.92 US Dollar via Cheque"
TXN_2229277,Transaction,"[REAL] TXN_2229277: 3,239.07 US Dollar via Credit Card"
TXN_2229561,Transaction,[REAL] TXN_2229561: 153.20 US Dollar via Cheque
TXN_2229562,Transaction,[REAL] TXN_2229562: 81.99 US Dollar via ACH
TXN_2230046,Transaction,"[REAL] TXN_2230046: 3,241.49 US Dollar via Cheque"
TXN_2230047,Transaction,[REAL] TXN_2230047: 554.69 US Dollar via Cash
TXN_2230048,Transaction,[REAL] TXN_2230048: 421.22 US Dollar via ACH
TXN_2230117,Transaction,[REAL] TXN_2230117: 168.38 US Dollar via Cheque
TXN_2230118,Transaction,"[REAL] TXN_2230118: 1,040.39 US Dollar via Credit Card"
TXN_2230712,Transaction,[REAL] TXN_2230712: 860.28 Euro via Cheque
TXN_2231336,Transaction,"[REAL] TXN_2231336: 3,942,375.64 Yuan via Cheque"
TXN_2231337,Transaction,"[REAL] TXN_2231337: 648,613.97 Yuan via Wire"
TXN_2232557,Transaction,"[REAL] TXN_2232557: 4,733.14 Shekel via Cheque"
TXN_2232558,Transaction,"[REAL] TXN_2232558: 13,047.90 Shekel via Credit Card"
TXN_2232559,Transaction,"[REAL] TXN_2232559: 11,979.47 Shekel via Cash"
TXN_2232560,Transaction,"[REAL] TXN_2232560: 5,246.99 Shekel via ACH"
TXN_2232826,Transaction,"[REAL] TXN_2232826: 13,678.82 US Dollar via Cheque"
TXN_2232827,Transaction,"[REAL] TXN_2232827: 12,553.03 US Dollar via ACH"
TXN_2233074,Transaction,"[REAL] TXN_2233074: 1,304.61 US Dollar via ACH"
TXN_2233075,Transaction,"[REAL] TXN_2233075: 1,675.09 US Dollar via ACH"
TXN_2233076,Transaction,"[REAL] TXN_2233076: 1,244.78 US Dollar via ACH"
TXN_2233077,Transaction,"[REAL] TXN_2233077: 3,583.63 US Dollar via ACH"
TXN_2233078,Transaction,"[REAL] TXN_2233078: 2,892.90 US Dollar via ACH"
TXN_2233079,Transaction,"[REAL] TXN_2233079: 1,149.14 US Dollar via ACH"
TXN_2233080,Transaction,"[REAL] TXN_2233080: 1,556.25 US Dollar via ACH"
TXN_2233081,Transaction,"[REAL] TXN_2233081: 4,192.14 US Dollar via ACH"
TXN_2233885,Transaction,"[REAL] TXN_2233885: 30,168.80 US Dollar via Cheque"
TXN_2233886,Transaction,"[REAL] TXN_2233886: 16,074.17 US Dollar via Credit Card"
TXN_2233898,Transaction,[REAL] TXN_2233898: 20.47 US Dollar via Cheque
TXN_2233899,Transaction,[REAL] TXN_2233899: 62.47 US Dollar via Credit Card
TXN_2235060,Transaction,[REAL] TXN_2235060: 367.96 Euro via Cheque
TXN_2235061,Transaction,[REAL] TXN_2235061: 626.18 Euro via Credit Card
TXN_2235337,Transaction,"[REAL] TXN_2235337: 1,639.07 Yuan via Cheque"
TXN_2235338,Transaction,"[REAL] TXN_2235338: 1,906.90 Yuan via Credit Card"
TXN_2235458,Transaction,"[REAL] TXN_2235458: 11,320.44 Yuan via Cheque"
TXN_2235723,Transaction,"[REAL] TXN_2235723: 14,546.74 Rupee via Cheque"
TXN_2235724,Transaction,"[REAL] TXN_2235724: 5,117.07 Rupee via Credit Card"
TXN_2235725,Transaction,"[REAL] TXN_2235725: 53,059.57 Ruble via Cheque"
TXN_2235726,Transaction,"[REAL] TXN_2235726: 24,156.53 Ruble via ACH"
TXN_2235949,Transaction,[REAL] TXN_2235949: 204.21 UK Pound via Cheque
TXN_2236905,Transaction,[REAL] TXN_2236905: 139.48 US Dollar via Cheque
TXN_2236906,Transaction,[REAL] TXN_2236906: 66.36 US Dollar via Cash
TXN_2236907,Transaction,[REAL] TXN_2236907: 53.09 US Dollar via ACH
TXN_2237894,Transaction,[REAL] TXN_2237894: 438.56 US Dollar via ACH
TXN_2237950,Transaction,"[REAL] TXN_2237950: 8,190.39 US Dollar via Cheque"
TXN_2237951,Transaction,"[REAL] TXN_2237951: 7,098.26 US Dollar via Credit Card"
TXN_2238001,Transaction,[REAL] TXN_2238001: 137.00 US Dollar via Cheque
TXN_2238002,Transaction,[REAL] TXN_2238002: 112.38 US Dollar via Credit Card
TXN_2238097,Transaction,[REAL] TXN_2238097: 231.81 US Dollar via Cheque
TXN_2238098,Transaction,[REAL] TXN_2238098: 463.05 US Dollar via Cash
TXN_2238361,Transaction,[REAL] TXN_2238361: 841.40 US Dollar via Cheque
TXN_2238362,Transaction,[REAL] TXN_2238362: 114.66 US Dollar via Credit Card
TXN_2238363,Transaction,[REAL] TXN_2238363: 33.30 US Dollar via Cash
TXN_2238364,Transaction,[REAL] TXN_2238364: 25.35 US Dollar via ACH
TXN_2239459,Transaction,"[REAL] TXN_2239459: 140,842.93 Yen via Cheque"
TXN_2239460,Transaction,"[REAL] TXN_2239460: 37,768.07 Yen via Credit Card"
TXN_2240965,Transaction,[REAL] TXN_2240965: 65.76 US Dollar via Cheque
TXN_2240966,Transaction,[REAL] TXN_2240966: 204.36 US Dollar via Credit Card
TXN_2240967,Transaction,[REAL] TXN_2240967: 228.07 US Dollar via Cash
TXN_2240968,Transaction,[REAL] TXN_2240968: 27.68 US Dollar via ACH
TXN_2241157,Transaction,"[REAL] TXN_2241157: 1,413.32 US Dollar via Cheque"
TXN_2241158,Transaction,[REAL] TXN_2241158: 509.27 US Dollar via Credit Card
TXN_2241159,Transaction,[REAL] TXN_2241159: 81.52 US Dollar via Cash
TXN_2242483,Transaction,[REAL] TXN_2242483: 122.16 Euro via Cheque
TXN_2242484,Transaction,[REAL] TXN_2242484: 528.44 Euro via Wire
TXN_2242865,Transaction,[REAL] TXN_2242865: 949.91 Euro via Cheque
TXN_2242866,Transaction,[REAL] TXN_2242866: 654.33 Euro via Credit Card
TXN_2242867,Transaction,[REAL] TXN_2242867: 112.85 Euro via ACH
TXN_2242868,Transaction,[REAL] TXN_2242868: 31.64 Euro via Wire
TXN_2243125,Transaction,[REAL] TXN_2243125: 784.58 Euro via Cheque
TXN_2243126,Transaction,[REAL] TXN_2243126: 107.88 Euro via Cash
TXN_2243127,Transaction,[REAL] TXN_2243127: 76.89 Euro via ACH
TXN_2243371,Transaction,"[REAL] TXN_2243371: 82,286.78 Yen via Cheque"
TXN_2243372,Transaction,"[REAL] TXN_2243372: 327,962.83 Yen via Credit Card"
TXN_2243442,Transaction,"[REAL] TXN_2243442: 34,955.15 Yen via Cheque"
TXN_2243443,Transaction,"[REAL] TXN_2243443: 5,117.05 Yen via Credit Card"
TXN_2243547,Transaction,"[REAL] TXN_2243547: 15,289.47 Rupee via Cheque"
TXN_2243804,Transaction,[REAL] TXN_2243804: 114.36 UK Pound via Cheque
TXN_2243805,Transaction,[REAL] TXN_2243805: 364.13 UK Pound via Credit Card
TXN_2243825,Transaction,[REAL] TXN_2243825: 176.61 UK Pound via Cheque
TXN_2243826,Transaction,[REAL] TXN_2243826: 223.30 UK Pound via Credit Card
TXN_2243944,Transaction,[REAL] TXN_2243944: 742.28 UK Pound via ACH
TXN_2244967,Transaction,"[REAL] TXN_2244967: 2,078.75 US Dollar via Cheque"
TXN_2244968,Transaction,"[REAL] TXN_2244968: 6,427.80 US Dollar via Credit Card"
TXN_2244969,Transaction,[REAL] TXN_2244969: 310.07 US Dollar via ACH
TXN_2244970,Transaction,[REAL] TXN_2244970: 49.00 US Dollar via Wire
TXN_2245970,Transaction,"[REAL] TXN_2245970: 26,285.25 US Dollar via Cheque"
TXN_2245971,Transaction,"[REAL] TXN_2245971: 4,561.72 US Dollar via Credit Card"
TXN_2245999,Transaction,[REAL] TXN_2245999: 283.09 US Dollar via Cheque
TXN_2246000,Transaction,[REAL] TXN_2246000: 202.53 US Dollar via Credit Card
TXN_2246137,Transaction,[REAL] TXN_2246137: 214.02 US Dollar via Cheque
TXN_2246138,Transaction,[REAL] TXN_2246138: 45.73 US Dollar via Credit Card
TXN_2246272,Transaction,"[REAL] TXN_2246272: 275,904.00 Euro via Cheque"
TXN_2246386,Transaction,[REAL] TXN_2246386: 654.94 Euro via Cheque
TXN_2246387,Transaction,[REAL] TXN_2246387: 719.69 Euro via Credit Card
TXN_2246388,Transaction,[REAL] TXN_2246388: 807.12 Euro via ACH
TXN_2246389,Transaction,[REAL] TXN_2246389: 37.14 Euro via Wire
TXN_2247197,Transaction,[REAL] TXN_2247197: 886.02 Euro via Cheque
TXN_2248139,Transaction,[REAL] TXN_2248139: 367.92 Australian Dollar via Cheque
TXN_2248140,Transaction,[REAL] TXN_2248140: 205.14 Australian Dollar via Credit Card
TXN_2248145,Transaction,"[REAL] TXN_2248145: 2,480.01 Australian Dollar via Cheque"
TXN_2248236,Transaction,"[REAL] TXN_2248236: 18,305.29 Brazil Real via Cheque"
TXN_2248237,Transaction,"[REAL] TXN_2248237: 55,278.58 Brazil Real via Credit Card"
TXN_2248973,Transaction,"[REAL] TXN_2248973: 1,202.08 US Dollar via Cheque"
TXN_2248974,Transaction,[REAL] TXN_2248974: 804.71 US Dollar via Cash
TXN_2248975,Transaction,[REAL] TXN_2248975: 17.72 US Dollar via Wire
TXN_2251891,Transaction,"[REAL] TXN_2251891: 5,531.15 UK Pound via Cheque"
TXN_2251892,Transaction,"[REAL] TXN_2251892: 4,967.45 UK Pound via Cash"
TXN_2252754,Transaction,[REAL] TXN_2252754: 619.06 Saudi Riyal via Cheque
TXN_2252755,Transaction,[REAL] TXN_2252755: 67.49 Saudi Riyal via Credit Card
TXN_2252920,Transaction,"[REAL] TXN_2252920: 2,208.84 US Dollar via Cash"
TXN_2252921,Transaction,"[REAL] TXN_2252921: 8,921.69 US Dollar via Wire"
TXN_2252996,Transaction,"[REAL] TXN_2252996: 16,900.45 US Dollar via Cheque"
TXN_2252997,Transaction,"[REAL] TXN_2252997: 2,177.58 US Dollar via Credit Card"
TXN_2252998,Transaction,"[REAL] TXN_2252998: 2,011.82 US Dollar via ACH"
TXN_2252999,Transaction,[REAL] TXN_2252999: 285.70 US Dollar via Wire
TXN_2253069,Transaction,"[REAL] TXN_2253069: 1,122.35 US Dollar via Cheque"
TXN_2253070,Transaction,"[REAL] TXN_2253070: 2,028.15 US Dollar via Credit Card"
TXN_2253171,Transaction,[REAL] TXN_2253171: 838.93 US Dollar via Cheque
TXN_2253172,Transaction,[REAL] TXN_2253172: 8.12 US Dollar via Credit Card
TXN_2253207,Transaction,"[REAL] TXN_2253207: 10,733.61 US Dollar via Cheque"
TXN_2253208,Transaction,"[REAL] TXN_2253208: 8,941.05 US Dollar via Cash"
TXN_2253209,Transaction,[REAL] TXN_2253209: 286.79 US Dollar via ACH
TXN_2253210,Transaction,[REAL] TXN_2253210: 177.85 US Dollar via Wire
TXN_2254101,Transaction,"[REAL] TXN_2254101: 3,562.23 US Dollar via Cheque"
TXN_2254419,Transaction,[REAL] TXN_2254419: 537.43 Euro via Cheque
TXN_2254420,Transaction,"[REAL] TXN_2254420: 2,625.77 Euro via Cash"
TXN_2254753,Transaction,"[REAL] TXN_2254753: 8,757.19 Euro via Cheque"
TXN_2254754,Transaction,"[REAL] TXN_2254754: 22,423.42 Euro via Credit Card"
TXN_2254755,Transaction,"[REAL] TXN_2254755: 71,754.57 Euro via Cash"
TXN_2255020,Transaction,[REAL] TXN_2255020: 118.53 Euro via Cheque
TXN_2255021,Transaction,[REAL] TXN_2255021: 26.04 Euro via Credit Card
TXN_2255022,Transaction,[REAL] TXN_2255022: 11.32 Euro via ACH
TXN_2255023,Transaction,[REAL] TXN_2255023: 14.71 Euro via Wire
TXN_2255768,Transaction,"[REAL] TXN_2255768: 59,025.99 Rupee via Cheque"
TXN_2256283,Transaction,"[REAL] TXN_2256283: 2,729.32 Australian Dollar via ACH"
TXN_2256524,Transaction,[REAL] TXN_2256524: 134.85 Brazil Real via Cheque
TXN_2256525,Transaction,[REAL] TXN_2256525: 963.61 Brazil Real via Credit Card
TXN_2256792,Transaction,"[REAL] TXN_2256792: 8,297.41 Shekel via Cheque"
TXN_2257161,Transaction,[REAL] TXN_2257161: 876.51 US Dollar via Cheque
TXN_2257162,Transaction,[REAL] TXN_2257162: 311.65 US Dollar via Credit Card
TXN_2257376,Transaction,[REAL] TXN_2257376: 209.64 US Dollar via Cheque
TXN_2257377,Transaction,"[REAL] TXN_2257377: 1,272.60 US Dollar via Credit Card"
TXN_2257461,Transaction,[REAL] TXN_2257461: 525.04 US Dollar via Cheque
TXN_2257462,Transaction,[REAL] TXN_2257462: 354.79 US Dollar via Credit Card
TXN_2258514,Transaction,[REAL] TXN_2258514: 73.13 US Dollar via Cheque
TXN_2258515,Transaction,[REAL] TXN_2258515: 261.32 US Dollar via Cash
TXN_2258516,Transaction,[REAL] TXN_2258516: 52.12 US Dollar via ACH
TXN_2258586,Transaction,"[REAL] TXN_2258586: 2,271.55 Euro via Cheque"
TXN_2258587,Transaction,[REAL] TXN_2258587: 285.27 Euro via Cash
TXN_2258595,Transaction,[REAL] TXN_2258595: 70.18 Euro via Cheque
TXN_2258596,Transaction,[REAL] TXN_2258596: 101.96 Euro via Credit Card
TXN_2259203,Transaction,"[REAL] TXN_2259203: 1,711.92 Euro via Cheque"
TXN_2259204,Transaction,[REAL] TXN_2259204: 38.97 Euro via ACH
TXN_2259911,Transaction,"[REAL] TXN_2259911: 79,618.22 Rupee via Cheque"
TXN_2259912,Transaction,[REAL] TXN_2259912: 281.50 Rupee via Credit Card
TXN_2260159,Transaction,[REAL] TXN_2260159: 112.83 UK Pound via Cheque
TXN_2260160,Transaction,[REAL] TXN_2260160: 41.70 UK Pound via Cash
TXN_2260171,Transaction,[REAL] TXN_2260171: 200.15 UK Pound via Cheque
TXN_2260174,Transaction,[REAL] TXN_2260174: 157.24 UK Pound via Cheque
TXN_2260365,Transaction,[REAL] TXN_2260365: 713.95 Australian Dollar via Cheque
TXN_2260366,Transaction,"[REAL] TXN_2260366: 3,602.11 Australian Dollar via Credit Card"
TXN_2261078,Transaction,"[REAL] TXN_2261078: 12,759.40 US Dollar via Cheque"
TXN_2261079,Transaction,"[REAL] TXN_2261079: 11,822.17 US Dollar via Credit Card"
TXN_2261478,Transaction,[REAL] TXN_2261478: 3.03 US Dollar via Cheque
TXN_2261479,Transaction,[REAL] TXN_2261479: 4.79 US Dollar via Credit Card
TXN_2261596,Transaction,"[REAL] TXN_2261596: 1,061.71 US Dollar via Cheque"
TXN_2261597,Transaction,"[REAL] TXN_2261597: 1,264.90 US Dollar via Credit Card"
TXN_2261598,Transaction,[REAL] TXN_2261598: 574.06 US Dollar via Cash
TXN_2261599,Transaction,[REAL] TXN_2261599: 101.11 US Dollar via ACH
TXN_2261863,Transaction,[REAL] TXN_2261863: 119.03 US Dollar via Cheque
TXN_2261864,Transaction,[REAL] TXN_2261864: 227.11 US Dollar via Credit Card
TXN_2262710,Transaction,"[REAL] TXN_2262710: 1,207.25 Euro via Cheque"
TXN_2262711,Transaction,"[REAL] TXN_2262711: 12,318.85 Euro via Credit Card"
TXN_2264157,Transaction,"[REAL] TXN_2264157: 1,650.99 UK Pound via Cheque"
TXN_2264158,Transaction,[REAL] TXN_2264158: 327.21 UK Pound via Credit Card
TXN_2264159,Transaction,[REAL] TXN_2264159: 38.43 UK Pound via Cash
TXN_2265090,Transaction,[REAL] TXN_2265090: 0.05 Bitcoin via Bitcoin
TXN_2266668,Transaction,[REAL] TXN_2266668: 136.86 US Dollar via Cheque
TXN_2266669,Transaction,[REAL] TXN_2266669: 189.11 US Dollar via Credit Card
TXN_2266670,Transaction,[REAL] TXN_2266670: 86.32 US Dollar via Cash
TXN_2267068,Transaction,[REAL] TXN_2267068: 314.23 Euro via Cheque
TXN_2267150,Transaction,"[REAL] TXN_2267150: 1,310.78 Euro via Cheque"
TXN_2267151,Transaction,"[REAL] TXN_2267151: 4,682.68 Euro via Credit Card"
TXN_2267585,Transaction,"[REAL] TXN_2267585: 3,926.38 Euro via Cheque"
TXN_2267586,Transaction,[REAL] TXN_2267586: 166.58 Euro via Cash
TXN_2267587,Transaction,[REAL] TXN_2267587: 224.88 Euro via ACH
TXN_2269192,Transaction,"[REAL] TXN_2269192: 28,360.68 US Dollar via Cheque"
TXN_2269193,Transaction,"[REAL] TXN_2269193: 170,973.95 US Dollar via Cash"
TXN_2269194,Transaction,"[REAL] TXN_2269194: 10,050.20 US Dollar via ACH"
TXN_2269195,Transaction,"[REAL] TXN_2269195: 1,428.82 US Dollar via Wire"
TXN_2269360,Transaction,[REAL] TXN_2269360: 447.68 US Dollar via Cheque
TXN_2269361,Transaction,[REAL] TXN_2269361: 106.17 US Dollar via Credit Card
