transaction_id,timestamp,from_bank,from_account,to_bank,to_account,amount_paid,payment_currency,payment_format,is_laundering
TXN_3403911,2022/09/07 07:27,11107,8006A66A0,12381,80D46DB20,221.56,US Dollar,Credit Card,0
TXN_3403912,2022/09/07 07:04,11107,8006A66A0,12381,80D46DB20,67.37,US Dollar,Wire,0
TXN_3403932,2022/09/07 07:19,11471,805314C00,23537,80D558520,978.49,US Dollar,Cheque,0
TXN_3403933,2022/09/07 07:10,11471,805314C00,23537,80D558520,1519.46,US Dollar,Credit Card,0
TXN_3404626,2022/09/07 07:22,13264,80D2A3C10,220083,80C59D6B0,1146.82,US Dollar,Cheque,0
TXN_3404627,2022/09/07 07:03,13264,80D2A3C10,220083,80C59D6B0,1283.58,US Dollar,ACH,0
TXN_3404745,2022/09/07 07:17,126783,80E06EFE0,123773,8129277C0,7590208.47,US Dollar,Cheque,0
TXN_3404746,2022/09/07 07:05,126783,80E06EFE0,123773,8129277C0,14419.08,US Dollar,Credit Card,0
TXN_3404747,2022/09/07 07:24,126783,80E06EFE0,123773,8129277C0,13095149.25,US Dollar,ACH,0
TXN_3404983,2022/09/07 07:21,220,801772420,130864,813D72BA0,97.74,US Dollar,Cheque,0
TXN_3404984,2022/09/07 07:14,220,801772420,130864,813D72BA0,1010.88,US Dollar,Credit Card,0
TXN_3405047,2022/09/07 07:15,8798,80389CE80,54717,8148FFBB0,725.84,US Dollar,Cheque,0
TXN_3405857,2022/09/07 07:20,1655,801E47D80,23,80529FDA0,2643.67,Euro,Cheque,0
TXN_3405858,2022/09/07 07:18,1655,801E47D80,23,80529FDA0,79.15,Euro,ACH,0
TXN_3406827,2022/09/07 07:18,5328,804B721F0,236220,810F672B0,6805.24,Euro,Cheque,0
TXN_3406828,2022/09/07 07:23,5328,804B721F0,236220,810F672B0,6058.08,Euro,Credit Card,0
TXN_3406836,2022/09/07 07:16,14277,80E73AFE0,46241,810FE38A0,300.86,Euro,Cheque,0
TXN_3406837,2022/09/07 07:27,14277,80E73AFE0,46241,810FE38A0,70.31,Euro,Credit Card,0
TXN_3407166,2022/09/07 07:17,11657,80234CE50,229220,81324ED30,4781.48,Euro,Cheque,0
TXN_3407167,2022/09/07 07:11,11657,80234CE50,229220,81324ED30,1113.98,Euro,Credit Card,0
TXN_3407210,2022/09/07 07:24,5329,8029DCFF0,15863,8135FA260,25937.68,Euro,Cheque,0
TXN_3407281,2022/09/07 07:03,20,80006AC70,4,800072EF0,3075.0,Yuan,Cheque,0
TXN_3407282,2022/09/07 07:00,20,80006AC70,4,800072EF0,4542.26,Yuan,Wire,0
TXN_3407285,2022/09/07 07:13,3,800069740,4,800365AA0,884.89,Yuan,Cheque,0
TXN_3407286,2022/09/07 07:01,3,800069740,4,800365AA0,560.13,Yuan,Credit Card,0
TXN_3407305,2022/09/07 07:16,14,80006B780,3,80213F520,1820.15,Yuan,Cheque,0
TXN_3407306,2022/09/07 07:27,14,80006B780,3,80213F520,3.91,Yuan,Cash,0
TXN_3407317,2022/09/07 07:01,3,800072350,14,802F9B740,6072.6,Yuan,Cheque,0
TXN_3407318,2022/09/07 07:24,3,800072350,14,802F9B740,4888.35,Yuan,Wire,0
TXN_3407486,2022/09/07 07:10,4,800070610,19818,80A545FD0,2495.51,Yuan,Cheque,0
TXN_3407487,2022/09/07 07:29,4,800070610,19818,80A545FD0,6840.79,Yuan,Credit Card,0
TXN_3407512,2022/09/07 07:00,21381,800078E70,5627,80B1D0770,5148298.8,Yuan,Cheque,0
TXN_3407513,2022/09/07 07:29,21381,800078E70,5627,80B1D0770,188421.66,Yuan,Credit Card,0
TXN_3407514,2022/09/07 07:06,21381,800078E70,5627,80B1D0770,835964.77,Yuan,ACH,0
TXN_3407515,2022/09/07 07:11,21381,800078E70,5627,80B1D0770,765588.37,Yuan,Wire,0
TXN_3407619,2022/09/07 07:17,18475,80E941750,136808,80F5F7BF0,7977.35,Yuan,Cheque,0
TXN_3407620,2022/09/07 07:11,18475,80E941750,136808,80F5F7BF0,7864.62,Yuan,Credit Card,0
TXN_3407692,2022/09/07 07:20,15,800076AD0,15,800076AD0,98142.89,Yen,Cheque,0
TXN_3407693,2022/09/07 07:12,15,800076AD0,15,800076AD0,71672.01,Yen,Credit Card,0
TXN_3407694,2022/09/07 07:24,15,800075FF0,15,8007C5150,4421109.16,Yen,Cheque,0
TXN_3407695,2022/09/07 07:15,15,800075FF0,15,8007C5150,11775608.54,Yen,Cash,0
TXN_3407731,2022/09/07 07:13,24,80007C2C0,15,803B69D10,27404.39,Yen,Cheque,0
TXN_3407732,2022/09/07 07:22,24,80007C2C0,15,803B69D10,10804.75,Yen,Credit Card,0
TXN_3407773,2022/09/07 07:22,15,800075FF0,15,803B49660,31983.84,Yen,Cheque,0
TXN_3407774,2022/09/07 07:17,15,800075FF0,15,803B49660,38236.35,Yen,Credit Card,0
TXN_3407984,2022/09/07 07:18,6,80007EA70,3,80478F690,262232.31,Rupee,Cheque,0
TXN_3407985,2022/09/07 07:07,6,80007EA70,3,80478F690,258101.68,Rupee,Credit Card,0
TXN_3407986,2022/09/07 07:21,6,80007EA70,3,80478F690,2735.71,Rupee,Cash,0
TXN_3407987,2022/09/07 07:06,6,80007EA70,3,80478F690,411.66,Rupee,ACH,0
TXN_3407988,2022/09/07 07:15,6,80007EA70,3,80478F690,1616.15,Rupee,Wire,0
TXN_3407989,2022/09/07 07:09,71,8000841A0,6,8047C2D90,17248.89,Rupee,Cheque,0
TXN_3407990,2022/09/07 07:25,71,8000841A0,6,8047C2D90,11598.67,Rupee,Credit Card,0
TXN_3407991,2022/09/07 07:23,71,8000841A0,6,8047C2D90,17828.21,Rupee,ACH,0
TXN_3408008,2022/09/07 07:28,16,80007F290,112064,804A38480,29170382.37,Rupee,Cheque,0
TXN_3408009,2022/09/07 07:23,16,80007F290,112064,804A38480,14202359.03,Rupee,ACH,0
TXN_3408012,2022/09/07 07:19,12,800084E50,112064,804A99F50,576862.48,Rupee,Cheque,0
TXN_3408013,2022/09/07 07:21,12,800084E50,112064,804A99F50,148777.54,Rupee,Cash,0
TXN_3408090,2022/09/07 07:12,13157,804D8D490,13184,804F4CAD0,21808.17,Rupee,Cheque,0
TXN_3408412,2022/09/07 07:16,4,80008FE30,4,80008FE30,32421.69,Ruble,Cheque,0
TXN_3408413,2022/09/07 07:03,4,80008FE30,4,80008FE30,246045.42,Ruble,Credit Card,0
TXN_3408423,2022/09/07 07:20,9,80008DDF0,4,8060E6810,10641.51,Ruble,Cheque,0
TXN_3408424,2022/09/07 07:11,9,80008DDF0,4,8060E6810,65571.41,Ruble,Credit Card,0
TXN_3408666,2022/09/07 07:09,7,800091320,16649,8073AE6E0,8280.99,Ruble,Cheque,0
TXN_3408667,2022/09/07 07:08,7,800091320,16649,8073AE6E0,23348.03,Ruble,Credit Card,0
TXN_3408696,2022/09/07 07:05,212,800098200,212,800098200,48.98,UK Pound,Cheque,0
TXN_3408697,2022/09/07 07:10,212,800098200,212,800098200,74.19,UK Pound,Credit Card,0
TXN_3408727,2022/09/07 07:27,211,80009B830,220504,8077099F0,128.94,UK Pound,Cheque,0
TXN_3408728,2022/09/07 07:17,211,80009B830,220504,8077099F0,650.63,UK Pound,Credit Card,0
TXN_3408729,2022/09/07 07:01,211,80009B830,220504,8077099F0,487.48,UK Pound,Cash,0
TXN_3408730,2022/09/07 07:21,211,80009B830,220504,8077099F0,16.84,UK Pound,ACH,0
TXN_3408770,2022/09/07 07:10,212,800099E80,211,807F880A0,334.86,UK Pound,Cheque,0
TXN_3408771,2022/09/07 07:01,212,800099E80,211,807F880A0,670.93,UK Pound,Credit Card,0
TXN_3408850,2022/09/07 07:27,22575,8083881A0,122332,8084E8CB0,186.53,UK Pound,Cheque,0
TXN_3408851,2022/09/07 07:23,22575,8083881A0,122332,8084E8CB0,1265.87,UK Pound,Credit Card,0
TXN_3409068,2022/09/07 07:10,23700,81381D5A0,23700,8138E9020,124.8,UK Pound,Cheque,0
TXN_3409069,2022/09/07 07:05,23700,81381D5A0,23700,8138E9020,19.01,UK Pound,Credit Card,0
TXN_3409070,2022/09/07 07:21,23700,81381D5A0,23700,8138E9020,20.54,UK Pound,ACH,0
TXN_3409095,2022/09/07 07:12,8,809132A70,214,80918FEC0,230743.03,Canadian Dollar,Cheque,0
TXN_3409365,2022/09/07 07:25,13265,8051494B0,13265,8051494B0,3198.63,Euro,ACH,0
TXN_3409366,2022/09/07 07:25,13265,8051494B0,15,80A1A63B0,5295.32,Australian Dollar,Cheque,0
TXN_3409367,2022/09/07 07:09,13265,8051494B0,13265,8051494B0,2259.77,Euro,ACH,0
TXN_3409368,2022/09/07 07:09,13265,8051494B0,15,80A1A63B0,3741.04,Australian Dollar,Credit Card,0
TXN_3409446,2022/09/07 07:07,211,80A1E0F50,28,80A2154B0,1909.19,Australian Dollar,Cheque,0
TXN_3409447,2022/09/07 07:03,211,80A1E0F50,28,80A2154B0,4749.19,Australian Dollar,Credit Card,0
TXN_3409929,2022/09/07 07:29,211,80CCA9280,10,80D6DD930,30581.35,Brazil Real,Cheque,0
TXN_3410340,2022/09/07 07:02,112,80EA87680,38478,80F6B3770,133.47,Swiss Franc,Credit Card,0
TXN_3410341,2022/09/07 07:11,112,80EA87680,38478,80F6B3770,279.99,Swiss Franc,Cash,0
TXN_3410476,2022/09/07 07:17,39556,80E8BCD10,242191,80FCE9D40,108.21,Swiss Franc,Cheque,0
TXN_3410653,2022/09/07 07:11,113,80FF9CD00,144200,810916000,80491.0,Shekel,Cheque,0
TXN_3410654,2022/09/07 07:27,113,80FF9CD00,144200,810916000,44722.76,Shekel,Credit Card,0
TXN_3411201,2022/09/07 07:23,26580,808AD9181,26580,808AD9180,0.04,Euro,ACH,0
TXN_3411351,2022/09/07 07:58,1,800348120,2843,800489210,5517.28,US Dollar,Cheque,0
TXN_3411402,2022/09/07 07:32,2843,800489210,1688,800801C70,324.35,US Dollar,Cheque,0
TXN_3411403,2022/09/07 07:57,2843,800489210,1688,800801C70,605.24,US Dollar,Credit Card,0
TXN_3411649,2022/09/07 07:40,701,80068E7D0,12719,801419010,2078.75,US Dollar,Cheque,0
TXN_3411650,2022/09/07 07:52,701,80068E7D0,12719,801419010,6427.8,US Dollar,Credit Card,0
TXN_3411651,2022/09/07 07:40,701,80068E7D0,12719,801419010,310.07,US Dollar,ACH,0
TXN_3411652,2022/09/07 07:59,701,80068E7D0,12719,801419010,49.0,US Dollar,Wire,0
TXN_3411791,2022/09/07 07:38,4523,801D03850,2991,801D03210,3683.24,US Dollar,ACH,0
TXN_3411792,2022/09/07 07:34,11974,801D01530,2991,801D03210,66.9,US Dollar,ACH,0
TXN_3411793,2022/09/07 07:37,2947,801D01670,2991,801D03210,1702.93,US Dollar,ACH,0
TXN_3411794,2022/09/07 07:55,1241,801D04C40,2991,801D03210,2352.35,US Dollar,ACH,0
TXN_3411795,2022/09/07 07:56,220,801D03260,2991,801D03210,4859.25,US Dollar,ACH,0
TXN_3411796,2022/09/07 07:30,14099,801D04790,2991,801D03210,2186.64,US Dollar,ACH,0
TXN_3411797,2022/09/07 07:30,11296,801D09AD0,2991,801D03210,787.55,US Dollar,ACH,0
TXN_3411798,2022/09/07 07:38,21550,801D0D1C0,2991,801D03210,4728.92,US Dollar,ACH,0
TXN_3411799,2022/09/07 07:38,1665,801D038F0,2991,801D03210,3866.46,US Dollar,ACH,0
TXN_3411800,2022/09/07 07:38,2053,801D0CD30,2991,801D03210,102.17,US Dollar,ACH,0
TXN_3411801,2022/09/07 07:51,11157,801D02830,2991,801D03210,3383.07,US Dollar,ACH,0
TXN_3411802,2022/09/07 07:40,1665,801D0C830,2991,801D03210,3826.59,US Dollar,ACH,0
TXN_3411803,2022/09/07 07:46,2991,801D01580,2991,801D03210,796.91,US Dollar,ACH,0
TXN_3411804,2022/09/07 07:42,24132,801D04970,2991,801D03210,3486.5,US Dollar,ACH,0
TXN_3411805,2022/09/07 07:30,21550,801D0CC40,2991,801D03210,3100.69,US Dollar,ACH,0
TXN_3411806,2022/09/07 07:43,2843,801D02C70,2991,801D03210,1614.52,US Dollar,ACH,0
TXN_3411807,2022/09/07 07:35,13264,801D020E0,2991,801D03210,3306.52,US Dollar,ACH,0
TXN_3411808,2022/09/07 07:43,22345,801D04D30,2991,801D03210,122.58,US Dollar,ACH,0
TXN_3411887,2022/09/07 07:59,6075,8024C6BD0,21940,8027CD110,3684.62,US Dollar,Cheque,0
TXN_3411888,2022/09/07 07:47,6075,8024C6BD0,21940,8027CD110,1608.71,US Dollar,Cash,0
TXN_3412010,2022/09/07 07:44,11318,80083C1A0,1,802FAD250,12182.44,US Dollar,Cheque,0
TXN_3412011,2022/09/07 07:34,11318,80083C1A0,1,802FAD250,5761.82,US Dollar,Credit Card,0
TXN_3412012,2022/09/07 07:59,11318,80083C1A0,1,802FAD250,20557.48,US Dollar,ACH,0
TXN_3412684,2022/09/07 07:41,4242,80227A210,4726,8073379A0,39.31,US Dollar,Cheque,0
TXN_3412685,2022/09/07 07:41,4242,80227A210,4726,8073379A0,56.96,US Dollar,Credit Card,0
TXN_3412686,2022/09/07 07:57,4242,80227A210,4726,8073379A0,6.62,US Dollar,Cash,0
TXN_3412838,2022/09/07 07:59,22736,802DAA850,16163,8083D6020,103.12,US Dollar,Cheque,0
TXN_3412839,2022/09/07 07:55,22736,802DAA850,16163,8083D6020,31.7,US Dollar,Cash,0
TXN_3413190,2022/09/07 07:30,115915,805ECC280,1362,80AE10FC0,174730.35,US Dollar,Cheque,0
TXN_3413191,2022/09/07 07:37,115915,805ECC280,1362,80AE10FC0,29081.49,US Dollar,Credit Card,0
TXN_3413192,2022/09/07 07:50,115915,805ECC280,1362,80AE10FC0,102809.86,US Dollar,Cash,0
TXN_3413193,2022/09/07 07:55,115915,805ECC280,1362,80AE10FC0,27048.34,US Dollar,ACH,0
TXN_3413295,2022/09/07 07:56,10,80888FA00,117299,80B49E680,1421.88,US Dollar,Cheque,0
TXN_3413296,2022/09/07 07:39,10,80888FA00,117299,80B49E680,734.69,US Dollar,Cash,0
TXN_3413478,2022/09/07 07:40,22345,80A3811B0,8771,80C7C4B10,519828.61,US Dollar,Cheque,0
TXN_3413479,2022/09/07 07:42,22345,80A3811B0,8771,80C7C4B10,14224.2,US Dollar,Credit Card,0
TXN_3413480,2022/09/07 07:47,22345,80A3811B0,8771,80C7C4B10,594594.41,US Dollar,ACH,0
TXN_3413481,2022/09/07 07:38,22345,80A3811B0,8771,80C7C4B10,61710.39,US Dollar,Wire,0
TXN_3413668,2022/09/07 07:33,2991,803534450,31208,80DAF8530,8866.59,US Dollar,Cheque,0
TXN_3413669,2022/09/07 07:47,2991,803534450,31208,80DAF8530,2680.78,US Dollar,Credit Card,0
TXN_3413670,2022/09/07 07:49,2991,803534450,31208,80DAF8530,190.67,US Dollar,ACH,0
TXN_3413671,2022/09/07 07:56,2991,803534450,31208,80DAF8530,764.97,US Dollar,Wire,0
TXN_3414231,2022/09/07 07:34,1467,809723740,219860,8111A2AC0,283.09,US Dollar,Cheque,0
TXN_3414232,2022/09/07 07:38,1467,809723740,219860,8111A2AC0,202.53,US Dollar,Credit Card,0
TXN_3414251,2022/09/07 07:36,17222,807F7AF60,18617,811457220,924705.98,US Dollar,Cheque,0
TXN_3414252,2022/09/07 07:48,21550,8059D7D00,15085,81146C550,316.59,US Dollar,Wire,0
TXN_3414593,2022/09/07 07:40,2843,80345B9D0,3420,81356F840,1039.83,US Dollar,Cheque,0
TXN_3414594,2022/09/07 07:32,2843,80345B9D0,3420,81356F840,2190.78,US Dollar,ACH,0
TXN_3414829,2022/09/07 07:42,20,8004FE3E0,20,80086C030,5494.29,Euro,Cheque,0
TXN_3415252,2022/09/07 07:57,1501,8025F9120,1655,8025FC460,450.27,Euro,ACH,0
TXN_3415397,2022/09/07 07:36,1665,801CB1C50,6625,802EFB0C0,3853313.84,Euro,Cheque,0
TXN_3415398,2022/09/07 07:40,1665,801CB1C50,6625,802EFB0C0,9120.31,Euro,Credit Card,0
TXN_3415399,2022/09/07 07:45,1665,801CB1C50,6625,802EFB0C0,1502195.39,Euro,ACH,0
TXN_3415994,2022/09/07 07:34,1490,8093DF330,115976,8093DEDF0,4146.18,Euro,ACH,0
TXN_3416208,2022/09/07 07:49,1665,800DA9510,3655,80B98F700,942.1,Euro,Cheque,0
TXN_3416209,2022/09/07 07:58,1665,800DA9510,3655,80B98F700,2468.84,Euro,Credit Card,0
TXN_3416930,2022/09/07 07:55,27217,803165370,46232,812E9BC70,8733.69,Euro,Cheque,0
TXN_3417072,2022/09/07 07:46,13862,8077A2340,1490,814498950,4011.23,Euro,Cheque,0
TXN_3417105,2022/09/07 07:43,70,1004286F0,20,80006A5E0,4561.2,Yuan,Cheque,0
TXN_3417115,2022/09/07 07:49,14,80006B780,3,80140AF50,5213.37,Yuan,Cheque,0
TXN_3417116,2022/09/07 07:32,14,80006B780,3,80140AF50,7632.06,Yuan,Credit Card,0
TXN_3417125,2022/09/07 07:50,4,800069DD0,5627,802358E40,819.83,Yuan,Cheque,0
TXN_3417126,2022/09/07 07:30,4,800069DD0,5627,802358E40,933.47,Yuan,Credit Card,0
TXN_3417155,2022/09/07 07:52,20,80006B080,1267,8035C8B70,28368.77,Yuan,Cheque,0
TXN_3417156,2022/09/07 07:40,20,80006B080,1267,8035C8B70,584.12,Yuan,Cash,0
TXN_3417486,2022/09/07 07:36,15,800079600,29467,80387E900,630128.54,Yen,Cheque,0
TXN_3417487,2022/09/07 07:36,15,800079600,29467,80387E900,82386.06,Yen,Credit Card,0
TXN_3417621,2022/09/07 07:45,15,800073750,111031,804372D00,126826.13,Yen,Cheque,0
TXN_3417622,2022/09/07 07:36,15,800073750,111031,804372D00,6636.58,Yen,Credit Card,0
TXN_3417623,2022/09/07 07:52,15,800073750,111031,804372D00,5684.91,Yen,ACH,0
TXN_3417642,2022/09/07 07:56,24,800073AF0,15,8044F6820,5172881.32,Yen,Cheque,0
TXN_3417643,2022/09/07 07:36,24,800073AF0,15,8044F6820,2131771.52,Yen,Credit Card,0
TXN_3417644,2022/09/07 07:32,24,800073AF0,15,8044F6820,20126221.9,Yen,Cash,0
TXN_3417772,2022/09/07 07:46,6,80007EA70,6,80007EA70,7331602.23,Rupee,Cheque,0
TXN_3417773,2022/09/07 07:55,6,80007EA70,6,80007EA70,201238.11,Rupee,Credit Card,0
TXN_3417774,2022/09/07 07:53,6,80007EA70,6,80007EA70,4876149.0,Rupee,ACH,0
TXN_3417775,2022/09/07 07:42,6,80007EA70,6,80007EA70,5750065.6,Rupee,Wire,0
TXN_3417781,2022/09/07 07:50,16,8000823F0,16,8049B6CE0,25395.61,Rupee,Cheque,0
TXN_3417782,2022/09/07 07:41,16,8000823F0,16,8049B6CE0,91943.91,Rupee,Cash,0
TXN_3417784,2022/09/07 07:40,12,80006C890,7,8049E7500,9593.52,Rupee,Cheque,0
TXN_3417785,2022/09/07 07:32,12,80006C890,7,8049E7500,9163.36,Rupee,Credit Card,0
TXN_3417870,2022/09/07 07:57,7,80007E0F0,6,804D65C50,534067.48,Rupee,Cheque,0
TXN_3417898,2022/09/07 07:58,13029,804D6ABC0,112637,804FA72A0,807966.01,Rupee,Cheque,0
TXN_3417899,2022/09/07 07:52,13029,804D6ABC0,112637,804FA72A0,574704.32,Rupee,Credit Card,0
TXN_3418033,2022/09/07 07:42,13029,805624DD0,114202,80561F7E0,392987593.42,Rupee,ACH,0
TXN_3418047,2022/09/07 07:30,3,8000816C0,112064,805661620,42350817.84,Rupee,Cheque,0
TXN_3418048,2022/09/07 07:45,3,8000816C0,112064,805661620,747014.42,Rupee,Credit Card,0
TXN_3418049,2022/09/07 07:47,3,8000816C0,112064,805661620,10485212.98,Rupee,ACH,0
TXN_3418121,2022/09/07 07:50,214881,805C4BAB0,115693,805D66090,10692.13,Rupee,Cheque,0
TXN_3418122,2022/09/07 07:57,214881,805C4BAB0,115693,805D66090,5738.97,Rupee,Credit Card,0
TXN_3418221,2022/09/07 07:46,4,80008A830,9,80008C300,40383.76,Ruble,Cheque,0
TXN_3418222,2022/09/07 07:50,4,80008A830,9,80008C300,10168.97,Ruble,ACH,0
TXN_3418226,2022/09/07 07:36,9,80008DDF0,9,8060A55C0,114157.52,Ruble,Cheque,0
TXN_3418227,2022/09/07 07:37,9,80008DDF0,9,8060A55C0,124308.53,Ruble,Credit Card,0
TXN_3418228,2022/09/07 07:30,9,80008DDF0,9,8060A55C0,19743.18,Ruble,ACH,0
TXN_3418233,2022/09/07 07:45,9,800088440,9,8060F3030,38674.12,Ruble,Cheque,0
TXN_3418234,2022/09/07 07:52,9,800088440,9,8060F3030,86693.37,Ruble,Credit Card,0
TXN_3418235,2022/09/07 07:30,28,80008AF00,10,806102970,224180.67,Ruble,Cheque,0
TXN_3418236,2022/09/07 07:38,28,80008AF00,10,806102970,232011.98,Ruble,ACH,0
TXN_3418368,2022/09/07 07:40,287,806185740,117304,806A7FAC0,213501.49,Ruble,Cheque,0
TXN_3418369,2022/09/07 07:35,287,806185740,117304,806A7FAC0,26658.81,Ruble,Credit Card,0
TXN_3418370,2022/09/07 07:40,287,806185740,117304,806A7FAC0,16411.26,Ruble,ACH,0
TXN_3418416,2022/09/07 07:46,7,80609E320,117435,806BFE4D0,24143.1,Ruble,Cheque,0
TXN_3418417,2022/09/07 07:49,7,80609E320,117435,806BFE4D0,18790.37,Ruble,Credit Card,0
TXN_3418602,2022/09/07 07:45,212,800098200,21568,807E08700,101.03,UK Pound,Cheque,0
TXN_3418603,2022/09/07 07:39,212,800098200,21568,807E08700,169.28,UK Pound,Credit Card,0
TXN_3418767,2022/09/07 07:44,26,8000966F0,23289,808B7F980,244.4,UK Pound,ACH,0
TXN_3418768,2022/09/07 07:54,26,8000966F0,23289,808B7F980,2.07,UK Pound,Wire,0
TXN_3418824,2022/09/07 07:42,122946,8083461B0,120292,808E39660,48.08,UK Pound,Cheque,0
TXN_3418825,2022/09/07 07:48,122946,8083461B0,120292,808E39660,21.74,UK Pound,Credit Card,0
TXN_3418875,2022/09/07 07:42,212,800091EE0,122545,812CC3BE0,314.77,UK Pound,Cheque,0
TXN_3418876,2022/09/07 07:36,212,800091EE0,122545,812CC3BE0,258.99,UK Pound,Credit Card,0
TXN_3418932,2022/09/07 07:33,8,809081860,24779,8090AC860,636.02,Canadian Dollar,Cheque,0
TXN_3418933,2022/09/07 07:50,8,809081860,24779,8090AC860,427.25,Canadian Dollar,Credit Card,0
TXN_3418934,2022/09/07 07:36,8,809081860,24779,8090AC860,207.34,Canadian Dollar,Cash,0
TXN_3418974,2022/09/07 07:35,210,80814F060,19,8092F28B0,1767.78,Canadian Dollar,Cheque,0
TXN_3418975,2022/09/07 07:39,210,80814F060,19,8092F28B0,1757.33,Canadian Dollar,Credit Card,0
TXN_3419620,2022/09/07 07:52,27,80C6759D0,34723,80CC821F0,139.69,Mexican Peso,Cheque,0
TXN_3419621,2022/09/07 07:57,27,80C6759D0,34723,80CC821F0,312.21,Mexican Peso,Cash,0
TXN_3419681,2022/09/07 07:43,29,8000866B0,135104,80CFBF110,7069.14,Brazil Real,Cheque,0
TXN_3419682,2022/09/07 07:32,29,8000866B0,135104,80CFBF110,24537.75,Brazil Real,Credit Card,0
TXN_3419917,2022/09/07 07:56,238190,80E5BDC10,39556,80E8C8060,148.44,Swiss Franc,Cheque,0
TXN_3419918,2022/09/07 07:50,238190,80E5BDC10,39556,80E8C8060,86.61,Swiss Franc,Credit Card,0
TXN_3420141,2022/09/07 07:50,70,100428978,40905,80F4BD3A0,116.99,Swiss Franc,Cheque,0
TXN_3420142,2022/09/07 07:43,70,100428978,40905,80F4BD3A0,485.9,Swiss Franc,Credit Card,0
TXN_3420143,2022/09/07 07:38,70,100428978,40905,80F4BD3A0,314.8,Swiss Franc,Cash,0
TXN_3420493,2022/09/07 07:33,217,810A1C8C0,145106,810B97080,3875.99,Shekel,Cheque,0
TXN_3420545,2022/09/07 07:43,43735,81090E660,144669,81125C0D0,703.85,Shekel,Cheque,0
TXN_3420546,2022/09/07 07:45,43735,81090E660,144669,81125C0D0,784.36,Shekel,Credit Card,0
TXN_3420582,2022/09/07 07:37,243947,810F1DC70,43049,811491C40,6187.3,Shekel,Cheque,0
TXN_3420583,2022/09/07 07:54,243947,810F1DC70,43049,811491C40,8582.99,Shekel,Credit Card,0
TXN_3420584,2022/09/07 07:56,243947,810F1DC70,43049,811491C40,792.41,Shekel,Cash,0
TXN_3420585,2022/09/07 07:31,243947,810F1DC70,43049,811491C40,756.58,Shekel,Wire,0
TXN_3420685,2022/09/07 07:59,121,811BB7F50,148016,811D7B180,21537.95,Saudi Riyal,Cheque,0
TXN_3421184,2022/09/07 08:02,12,80005B3E0,1,8001E3CC0,131.39,US Dollar,Cheque,0
TXN_3421185,2022/09/07 08:08,12,80005B3E0,1,8001E3CC0,686.97,US Dollar,Credit Card,0
TXN_3421247,2022/09/07 08:08,1,800059440,1601,8006498E0,2490.93,US Dollar,Cheque,0
TXN_3421248,2022/09/07 08:21,1,800059440,1601,8006498E0,3298.29,US Dollar,Credit Card,0
TXN_3421308,2022/09/07 08:10,12,800056E00,21575,80093A6D0,72.94,US Dollar,Cheque,0
TXN_3421309,2022/09/07 08:22,12,800056E00,21575,80093A6D0,38.12,US Dollar,Credit Card,0
TXN_3421640,2022/09/07 08:16,10,800059840,2991,801B23910,2452.79,US Dollar,Cheque,0
TXN_3421641,2022/09/07 08:14,10,800059840,2991,801B23910,2069.2,US Dollar,Cash,0
TXN_3421885,2022/09/07 08:02,23537,80179F360,28255,803205D40,30208.13,US Dollar,Cheque,0
TXN_3421893,2022/09/07 08:12,10,8000573C0,1124,8032AD9C0,521.16,US Dollar,Cheque,0
TXN_3421894,2022/09/07 08:00,10,8000573C0,1124,8032AD9C0,2593.74,US Dollar,Credit Card,0
TXN_3422105,2022/09/07 08:06,220,80062CE60,21258,800082630,246.76,US Dollar,Cheque,0
TXN_3422106,2022/09/07 08:28,220,80062CE60,21258,800082630,95.22,US Dollar,Credit Card,0
TXN_3422556,2022/09/07 08:00,13037,803ADDEF0,115359,80734F320,2601.85,US Dollar,Cheque,0
TXN_3422557,2022/09/07 08:08,13037,803ADDEF0,115359,80734F320,1968.6,US Dollar,Cash,0
TXN_3422896,2022/09/07 08:00,1,8003BF6E0,1688,809472010,728.47,US Dollar,Cheque,0
TXN_3422897,2022/09/07 08:29,1,8003BF6E0,1688,809472010,312.08,US Dollar,Credit Card,0
TXN_3423253,2022/09/07 08:05,6129,805592110,225263,80B96A1A0,13755.66,US Dollar,Cheque,0
TXN_3423254,2022/09/07 08:06,6129,805592110,225263,80B96A1A0,4302.19,US Dollar,Credit Card,0
TXN_3423419,2022/09/07 08:10,10,80005AD90,31161,80CDF4B80,413.67,US Dollar,Cheque,0
TXN_3423420,2022/09/07 08:20,10,80005AD90,31161,80CDF4B80,326.9,US Dollar,Cash,0
TXN_3423478,2022/09/07 08:09,1588,8070F4600,12,80D224F50,114.36,US Dollar,Cheque,0
TXN_3423479,2022/09/07 08:20,1588,8070F4600,12,80D224F50,182.73,US Dollar,Credit Card,0
TXN_3423824,2022/09/07 08:24,14325,802422010,21360,80F8D6A20,2759.12,US Dollar,Cheque,0
TXN_3423825,2022/09/07 08:10,14325,802422010,21360,80F8D6A20,992.24,US Dollar,Cash,0
TXN_3423826,2022/09/07 08:21,14325,802422010,21360,80F8D6A20,188.34,US Dollar,ACH,0
TXN_3423827,2022/09/07 08:07,14325,802422010,21360,80F8D6A20,78.49,US Dollar,Wire,0
TXN_3423901,2022/09/07 08:07,115363,80FF589E0,226331,80FF59A80,4954.48,US Dollar,ACH,0
